pattern_transaction_occurrence_id,aml_pattern_id,transaction_id,pattern_transaction_sequence
PATTERN_TXN_1990,AML_PATTERN_0231,TXN_03352006,11
PATTERN_TXN_1991,AML_PATTERN_0231,TXN_03352008,12
PATTERN_TXN_1992,AML_PATTERN_0232,TXN_03352009,1
PATTERN_TXN_1993,AML_PATTERN_0232,TXN_03352010,2
PATTERN_TXN_1994,AML_PATTERN_0232,TXN_03352012,3
PATTERN_TXN_1995,AML_PATTERN_0232,TXN_03352014,4
PATTERN_TXN_1996,AML_PATTERN_0232,TXN_03352016,5
PATTERN_TXN_1997,AML_PATTERN_0232,TXN_03352018,6
PATTERN_TXN_1998,AML_PATTERN_0232,TXN_03352021,7
PATTERN_TXN_1999,AML_PATTERN_0233,TXN_03365975,1
PATTERN_TXN_2000,AML_PATTERN_0234,TXN_03395874,1
PATTERN_TXN_2001,AML_PATTERN_0234,TXN_03395875,2
PATTERN_TXN_2002,AML_PATTERN_0234,TXN_03395876,3
PATTERN_TXN_2003,AML_PATTERN_0234,TXN_03395877,4
PATTERN_TXN_2004,AML_PATTERN_0234,TXN_03395878,5
PATTERN_TXN_2005,AML_PATTERN_0234,TXN_03395880,6
PATTERN_TXN_2006,AML_PATTERN_0234,TXN_03395881,7
PATTERN_TXN_2007,AML_PATTERN_0234,TXN_03395882,8
PATTERN_TXN_2008,AML_PATTERN_0235,TXN_03411038,1
PATTERN_TXN_2009,AML_PATTERN_0235,TXN_03411039,2
PATTERN_TXN_2010,AML_PATTERN_0236,TXN_03411041,1
PATTERN_TXN_2011,AML_PATTERN_0236,TXN_03411044,2
PATTERN_TXN_2012,AML_PATTERN_0236,TXN_03411046,3
PATTERN_TXN_2013,AML_PATTERN_0236,TXN_03411048,4
PATTERN_TXN_2014,AML_PATTERN_0236,TXN_03411049,5
PATTERN_TXN_2015,AML_PATTERN_0236,TXN_03411050,6
PATTERN_TXN_2016,AML_PATTERN_0236,TXN_03411051,7
PATTERN_TXN_2017,AML_PATTERN_0236,TXN_03411052,8
PATTERN_TXN_2018,AML_PATTERN_0236,TXN_03411053,9
PATTERN_TXN_2019,AML_PATTERN_0236,TXN_03411054,10
PATTERN_TXN_2020,AML_PATTERN_0236,TXN_03411056,11
PATTERN_TXN_2021,AML_PATTERN_0236,TXN_03411058,12
PATTERN_TXN_2022,AML_PATTERN_0236,TXN_03411060,13
PATTERN_TXN_2023,AML_PATTERN_0236,TXN_03411062,14
PATTERN_TXN_2024,AML_PATTERN_0236,TXN_03411064,15
PATTERN_TXN_2025,AML_PATTERN_0236,TXN_03411066,16
PATTERN_TXN_2026,AML_PATTERN_0236,TXN_03411067,17
PATTERN_TXN_2027,AML_PATTERN_0236,TXN_03411068,18
PATTERN_TXN_2028,AML_PATTERN_0236,TXN_03411070,19
PATTERN_TXN_2029,AML_PATTERN_0236,TXN_03411072,20
PATTERN_TXN_2030,AML_PATTERN_0236,TXN_03411073,21
PATTERN_TXN_2031,AML_PATTERN_0236,TXN_03411075,22
PATTERN_TXN_2032,AML_PATTERN_0236,TXN_03411076,23
PATTERN_TXN_2033,AML_PATTERN_0236,TXN_03411077,24
PATTERN_TXN_2034,AML_PATTERN_0236,TXN_03411079,25
PATTERN_TXN_2035,AML_PATTERN_0236,TXN_03411082,26
PATTERN_TXN_2036,AML_PATTERN_0237,TXN_03420795,1
PATTERN_TXN_2037,AML_PATTERN_0237,TXN_03420797,2
PATTERN_TXN_2038,AML_PATTERN_0237,TXN_03420799,3
PATTERN_TXN_2039,AML_PATTERN_0237,TXN_03420801,4
PATTERN_TXN_2040,AML_PATTERN_0237,TXN_03420803,5
PATTERN_TXN_2041,AML_PATTERN_0237,TXN_03420805,6
PATTERN_TXN_2042,AML_PATTERN_0238,TXN_03430404,1
PATTERN_TXN_2043,AML_PATTERN_0239,TXN_03444528,1
PATTERN_TXN_2044,AML_PATTERN_0239,TXN_03444529,2
PATTERN_TXN_2045,AML_PATTERN_0239,TXN_03444531,3
PATTERN_TXN_2046,AML_PATTERN_0239,TXN_03444532,4
PATTERN_TXN_2047,AML_PATTERN_0239,TXN_03444533,5
PATTERN_TXN_2048,AML_PATTERN_0239,TXN_03444534,6
PATTERN_TXN_2049,AML_PATTERN_0239,TXN_03444535,7
PATTERN_TXN_2050,AML_PATTERN_0239,TXN_03444537,8
PATTERN_TXN_2051,AML_PATTERN_0239,TXN_03444539,9
PATTERN_TXN_2052,AML_PATTERN_0239,TXN_03444540,10
PATTERN_TXN_2053,AML_PATTERN_0239,TXN_03444541,11
PATTERN_TXN_2054,AML_PATTERN_0239,TXN_03444542,12
PATTERN_TXN_2055,AML_PATTERN_0239,TXN_03444543,13
PATTERN_TXN_2056,AML_PATTERN_0239,TXN_03444545,14
PATTERN_TXN_2057,AML_PATTERN_0240,TXN_03459489,1
PATTERN_TXN_2058,AML_PATTERN_0240,TXN_03459491,2
PATTERN_TXN_2059,AML_PATTERN_0240,TXN_03459493,3
PATTERN_TXN_2060,AML_PATTERN_0240,TXN_03459496,4
PATTERN_TXN_2061,AML_PATTERN_0240,TXN_03459498,5
PATTERN_TXN_2062,AML_PATTERN_0240,TXN_03459500,6
PATTERN_TXN_2063,AML_PATTERN_0240,TXN_03459502,7
PATTERN_TXN_2064,AML_PATTERN_0240,TXN_03459504,8
PATTERN_TXN_2065,AML_PATTERN_0240,TXN_03459506,9
PATTERN_TXN_2066,AML_PATTERN_0240,TXN_03459508,10
PATTERN_TXN_2067,AML_PATTERN_0240,TXN_03459510,11
PATTERN_TXN_2068,AML_PATTERN_0240,TXN_03459511,12
PATTERN_TXN_2069,AML_PATTERN_0240,TXN_03459513,13
PATTERN_TXN_2070,AML_PATTERN_0240,TXN_03459515,14
PATTERN_TXN_2071,AML_PATTERN_0240,TXN_03459517,15
PATTERN_TXN_2072,AML_PATTERN_0240,TXN_03459519,16
PATTERN_TXN_2073,AML_PATTERN_0240,TXN_03459521,17
PATTERN_TXN_2074,AML_PATTERN_0240,TXN_03459524,18
PATTERN_TXN_2075,AML_PATTERN_0240,TXN_03459526,19
PATTERN_TXN_2076,AML_PATTERN_0240,TXN_03459528,20
PATTERN_TXN_2077,AML_PATTERN_0240,TXN_03459529,21
PATTERN_TXN_2078,AML_PATTERN_0240,TXN_03459530,22
PATTERN_TXN_2079,AML_PATTERN_0240,TXN_03459532,23
PATTERN_TXN_2080,AML_PATTERN_0240,TXN_03459534,24
PATTERN_TXN_2081,AML_PATTERN_0240,TXN_03459536,25
PATTERN_TXN_2082,AML_PATTERN_0240,TXN_03459538,26
PATTERN_TXN_2083,AML_PATTERN_0240,TXN_03459540,27
PATTERN_TXN_2084,AML_PATTERN_0240,TXN_03459542,28
PATTERN_TXN_2085,AML_PATTERN_0240,TXN_03459544,29
PATTERN_TXN_2086,AML_PATTERN_0240,TXN_03459546,30
PATTERN_TXN_2087,AML_PATTERN_0241,TXN_03463852,1
PATTERN_TXN_2088,AML_PATTERN_0241,TXN_03463853,2
PATTERN_TXN_2089,AML_PATTERN_0242,TXN_03469177,1
PATTERN_TXN_2090,AML_PATTERN_0242,TXN_03469179,2
PATTERN_TXN_2091,AML_PATTERN_0242,TXN_03469181,3
PATTERN_TXN_2092,AML_PATTERN_0242,TXN_03469183,4
PATTERN_TXN_2093,AML_PATTERN_0242,TXN_03469185,5
PATTERN_TXN_2094,AML_PATTERN_0242,TXN_03469187,6
PATTERN_TXN_2095,AML_PATTERN_0242,TXN_03469188,7
PATTERN_TXN_2096,AML_PATTERN_0242,TXN_03469190,8
PATTERN_TXN_2097,AML_PATTERN_0242,TXN_03469192,9
PATTERN_TXN_2098,AML_PATTERN_0242,TXN_03469194,10
PATTERN_TXN_2099,AML_PATTERN_0242,TXN_03469196,11
PATTERN_TXN_2100,AML_PATTERN_0242,TXN_03469198,12
PATTERN_TXN_2101,AML_PATTERN_0242,TXN_03469200,13
PATTERN_TXN_2102,AML_PATTERN_0243,TXN_03469216,1
PATTERN_TXN_2103,AML_PATTERN_0243,TXN_03469217,2
PATTERN_TXN_2104,AML_PATTERN_0244,TXN_03498721,1
PATTERN_TXN_2105,AML_PATTERN_0244,TXN_03498723,2
PATTERN_TXN_2106,AML_PATTERN_0245,TXN_03557037,1
PATTERN_TXN_2107,AML_PATTERN_0245,TXN_03557039,2
PATTERN_TXN_2108,AML_PATTERN_0245,TXN_03557041,3
PATTERN_TXN_2109,AML_PATTERN_0245,TXN_03557043,4
PATTERN_TXN_2110,AML_PATTERN_0245,TXN_03557045,5
PATTERN_TXN_2111,AML_PATTERN_0245,TXN_03557046,6
PATTERN_TXN_2112,AML_PATTERN_0245,TXN_03557048,7
PATTERN_TXN_2113,AML_PATTERN_0245,TXN_03557050,8
PATTERN_TXN_2114,AML_PATTERN_0245,TXN_03557052,9
PATTERN_TXN_2115,AML_PATTERN_0245,TXN_03557054,10
PATTERN_TXN_2116,AML_PATTERN_0245,TXN_03557056,11
PATTERN_TXN_2117,AML_PATTERN_0245,TXN_03557057,12
PATTERN_TXN_2118,AML_PATTERN_0246,TXN_03586638,1
PATTERN_TXN_2119,AML_PATTERN_0246,TXN_03586640,2
PATTERN_TXN_2120,AML_PATTERN_0246,TXN_03586642,3
PATTERN_TXN_2121,AML_PATTERN_0247,TXN_03586645,1
PATTERN_TXN_2122,AML_PATTERN_0247,TXN_03586647,2
PATTERN_TXN_2123,AML_PATTERN_0247,TXN_03586649,3
PATTERN_TXN_2124,AML_PATTERN_0247,TXN_03586651,4
PATTERN_TXN_2125,AML_PATTERN_0247,TXN_03586653,5
PATTERN_TXN_2126,AML_PATTERN_0247,TXN_03586655,6
PATTERN_TXN_2127,AML_PATTERN_0247,TXN_03586657,7
PATTERN_TXN_2128,AML_PATTERN_0247,TXN_03586659,8
PATTERN_TXN_2129,AML_PATTERN_0247,TXN_03586661,9
PATTERN_TXN_2130,AML_PATTERN_0247,TXN_03586662,10
PATTERN_TXN_2131,AML_PATTERN_0247,TXN_03586664,11
PATTERN_TXN_2132,AML_PATTERN_0247,TXN_03586666,12
PATTERN_TXN_2133,AML_PATTERN_0247,TXN_03586668,13
PATTERN_TXN_2134,AML_PATTERN_0248,TXN_03596545,1
PATTERN_TXN_2135,AML_PATTERN_0248,TXN_03596548,2
PATTERN_TXN_2136,AML_PATTERN_0248,TXN_03596551,3
PATTERN_TXN_2137,AML_PATTERN_0248,TXN_03596554,4
PATTERN_TXN_2138,AML_PATTERN_0248,TXN_03596557,5
PATTERN_TXN_2139,AML_PATTERN_0249,TXN_03625765,1
PATTERN_TXN_2140,AML_PATTERN_0249,TXN_03625766,2
PATTERN_TXN_2141,AML_PATTERN_0249,TXN_03625768,3
PATTERN_TXN_2142,AML_PATTERN_0249,TXN_03625770,4
PATTERN_TXN_2143,AML_PATTERN_0249,TXN_03625771,5
PATTERN_TXN_2144,AML_PATTERN_0250,TXN_03625783,1
PATTERN_TXN_2145,AML_PATTERN_0250,TXN_03625785,2
PATTERN_TXN_2146,AML_PATTERN_0251,TXN_03625786,1
PATTERN_TXN_2147,AML_PATTERN_0251,TXN_03625787,2
PATTERN_TXN_2148,AML_PATTERN_0251,TXN_03625788,3
PATTERN_TXN_2149,AML_PATTERN_0251,TXN_03625789,4
PATTERN_TXN_2150,AML_PATTERN_0251,TXN_03625790,5
PATTERN_TXN_2151,AML_PATTERN_0251,TXN_03625792,6
PATTERN_TXN_2152,AML_PATTERN_0251,TXN_03625794,7
PATTERN_TXN_2153,AML_PATTERN_0251,TXN_03625795,8
PATTERN_TXN_2154,AML_PATTERN_0252,TXN_03635772,1
PATTERN_TXN_2155,AML_PATTERN_0252,TXN_03635773,2
PATTERN_TXN_2156,AML_PATTERN_0252,TXN_03635775,3
PATTERN_TXN_2157,AML_PATTERN_0252,TXN_03635777,4
PATTERN_TXN_2158,AML_PATTERN_0252,TXN_03635779,5
PATTERN_TXN_2159,AML_PATTERN_0252,TXN_03635781,6
PATTERN_TXN_2160,AML_PATTERN_0252,TXN_03635783,7
PATTERN_TXN_2161,AML_PATTERN_0252,TXN_03635785,8
PATTERN_TXN_2162,AML_PATTERN_0252,TXN_03635787,9
PATTERN_TXN_2163,AML_PATTERN_0252,TXN_03635789,10
PATTERN_TXN_2164,AML_PATTERN_0252,TXN_03635790,11
PATTERN_TXN_2165,AML_PATTERN_0252,TXN_03635791,12
PATTERN_TXN_2166,AML_PATTERN_0252,TXN_03635793,13
PATTERN_TXN_2167,AML_PATTERN_0252,TXN_03635795,14
PATTERN_TXN_2168,AML_PATTERN_0253,TXN_03635823,1
PATTERN_TXN_2169,AML_PATTERN_0253,TXN_03635825,2
PATTERN_TXN_2170,AML_PATTERN_0253,TXN_03635827,3
PATTERN_TXN_2171,AML_PATTERN_0253,TXN_03635829,4
PATTERN_TXN_2172,AML_PATTERN_0253,TXN_03635831,5
PATTERN_TXN_2173,AML_PATTERN_0253,TXN_03635833,6
PATTERN_TXN_2174,AML_PATTERN_0253,TXN_03635835,7
PATTERN_TXN_2175,AML_PATTERN_0253,TXN_03635837,8
PATTERN_TXN_2176,AML_PATTERN_0254,TXN_03664341,1
PATTERN_TXN_2177,AML_PATTERN_0254,TXN_03664342,2
PATTERN_TXN_2178,AML_PATTERN_0254,TXN_03664343,3
PATTERN_TXN_2179,AML_PATTERN_0254,TXN_03664345,4
PATTERN_TXN_2180,AML_PATTERN_0254,TXN_03664346,5
PATTERN_TXN_2181,AML_PATTERN_0254,TXN_03664347,6
PATTERN_TXN_2182,AML_PATTERN_0254,TXN_03664348,7
PATTERN_TXN_2183,AML_PATTERN_0254,TXN_03664349,8
PATTERN_TXN_2184,AML_PATTERN_0254,TXN_03664350,9
PATTERN_TXN_2185,AML_PATTERN_0254,TXN_03664351,10
PATTERN_TXN_2186,AML_PATTERN_0254,TXN_03664352,11
PATTERN_TXN_2187,AML_PATTERN_0254,TXN_03664353,12
PATTERN_TXN_2188,AML_PATTERN_0255,TXN_03683931,1
PATTERN_TXN_2189,AML_PATTERN_0255,TXN_03683933,2
PATTERN_TXN_2190,AML_PATTERN_0255,TXN_03683935,3
PATTERN_TXN_2191,AML_PATTERN_0255,TXN_03683937,4
PATTERN_TXN_2192,AML_PATTERN_0255,TXN_03683938,5
PATTERN_TXN_2193,AML_PATTERN_0255,TXN_03683940,6
PATTERN_TXN_2194,AML_PATTERN_0255,TXN_03683942,7
PATTERN_TXN_2195,AML_PATTERN_0255,TXN_03683944,8
PATTERN_TXN_2196,AML_PATTERN_0255,TXN_03683945,9
PATTERN_TXN_2197,AML_PATTERN_0255,TXN_03683948,10
PATTERN_TXN_2198,AML_PATTERN_0255,TXN_03683949,11
PATTERN_TXN_2199,AML_PATTERN_0255,TXN_03683951,12
PATTERN_TXN_2200,AML_PATTERN_0256,TXN_03703285,1
PATTERN_TXN_2201,AML_PATTERN_0256,TXN_03703286,2
PATTERN_TXN_2202,AML_PATTERN_0256,TXN_03703287,3
PATTERN_TXN_2203,AML_PATTERN_0256,TXN_03703290,4
PATTERN_TXN_2204,AML_PATTERN_0256,TXN_03703292,5
PATTERN_TXN_2205,AML_PATTERN_0256,TXN_03703294,6
PATTERN_TXN_2206,AML_PATTERN_0256,TXN_03703296,7
PATTERN_TXN_2207,AML_PATTERN_0256,TXN_03703298,8
PATTERN_TXN_2208,AML_PATTERN_0256,TXN_03703300,9
PATTERN_TXN_2209,AML_PATTERN_0256,TXN_03703302,10
PATTERN_TXN_2210,AML_PATTERN_0256,TXN_03703304,11
PATTERN_TXN_2211,AML_PATTERN_0256,TXN_03703305,12
PATTERN_TXN_2212,AML_PATTERN_0256,TXN_03703307,13
PATTERN_TXN_2213,AML_PATTERN_0256,TXN_03703309,14
PATTERN_TXN_2214,AML_PATTERN_0256,TXN_03703310,15
PATTERN_TXN_2215,AML_PATTERN_0256,TXN_03703311,16
PATTERN_TXN_2216,AML_PATTERN_0257,TXN_03712857,1
PATTERN_TXN_2217,AML_PATTERN_0258,TXN_03732446,1
PATTERN_TXN_2218,AML_PATTERN_0258,TXN_03732447,2
PATTERN_TXN_2219,AML_PATTERN_0258,TXN_03732450,3
PATTERN_TXN_2220,AML_PATTERN_0258,TXN_03732452,4
PATTERN_TXN_2221,AML_PATTERN_0258,TXN_03732454,5
PATTERN_TXN_2222,AML_PATTERN_0258,TXN_03732456,6
PATTERN_TXN_2223,AML_PATTERN_0258,TXN_03732458,7
PATTERN_TXN_2224,AML_PATTERN_0258,TXN_03732461,8
PATTERN_TXN_2225,AML_PATTERN_0259,TXN_03732497,1
PATTERN_TXN_2226,AML_PATTERN_0259,TXN_03732498,2
PATTERN_TXN_2227,AML_PATTERN_0259,TXN_03732499,3
PATTERN_TXN_2228,AML_PATTERN_0259,TXN_03732500,4
PATTERN_TXN_2229,AML_PATTERN_0259,TXN_03732501,5
PATTERN_TXN_2230,AML_PATTERN_0259,TXN_03732502,6
PATTERN_TXN_2231,AML_PATTERN_0260,TXN_03742883,1
PATTERN_TXN_2232,AML_PATTERN_0260,TXN_03742884,2
PATTERN_TXN_2233,AML_PATTERN_0260,TXN_03742886,3
PATTERN_TXN_2234,AML_PATTERN_0260,TXN_03742887,4
PATTERN_TXN_2235,AML_PATTERN_0260,TXN_03742888,5
PATTERN_TXN_2236,AML_PATTERN_0260,TXN_03742889,6
PATTERN_TXN_2237,AML_PATTERN_0260,TXN_03742891,7
PATTERN_TXN_2238,AML_PATTERN_0260,TXN_03742893,8
PATTERN_TXN_2239,AML_PATTERN_0260,TXN_03742894,9
PATTERN_TXN_2240,AML_PATTERN_0260,TXN_03742896,10
PATTERN_TXN_2241,AML_PATTERN_0261,TXN_03756237,1
PATTERN_TXN_2242,AML_PATTERN_0261,TXN_03756238,2
PATTERN_TXN_2243,AML_PATTERN_0262,TXN_03756239,1
PATTERN_TXN_2244,AML_PATTERN_0262,TXN_03756240,2
PATTERN_TXN_2245,AML_PATTERN_0262,TXN_03756242,3
PATTERN_TXN_2246,AML_PATTERN_0262,TXN_03756244,4
PATTERN_TXN_2247,AML_PATTERN_0262,TXN_03756245,5
PATTERN_TXN_2248,AML_PATTERN_0262,TXN_03756248,6
PATTERN_TXN_2249,AML_PATTERN_0262,TXN_03756249,7
PATTERN_TXN_2250,AML_PATTERN_0262,TXN_03756251,8
PATTERN_TXN_2251,AML_PATTERN_0262,TXN_03756252,9
PATTERN_TXN_2252,AML_PATTERN_0262,TXN_03756255,10
PATTERN_TXN_2253,AML_PATTERN_0262,TXN_03756256,11
PATTERN_TXN_2254,AML_PATTERN_0262,TXN_03756258,12
PATTERN_TXN_2255,AML_PATTERN_0262,TXN_03756260,13
PATTERN_TXN_2256,AML_PATTERN_0262,TXN_03756262,14
PATTERN_TXN_2257,AML_PATTERN_0263,TXN_03780587,1
PATTERN_TXN_2258,AML_PATTERN_0263,TXN_03780588,2
PATTERN_TXN_2259,AML_PATTERN_0264,TXN_03785799,1
PATTERN_TXN_2260,AML_PATTERN_0264,TXN_03785800,2
PATTERN_TXN_2261,AML_PATTERN_0264,TXN_03785803,3
PATTERN_TXN_2262,AML_PATTERN_0264,TXN_03785806,4
PATTERN_TXN_2263,AML_PATTERN_0264,TXN_03785807,5
PATTERN_TXN_2264,AML_PATTERN_0264,TXN_03785810,6
PATTERN_TXN_2265,AML_PATTERN_0265,TXN_03805111,1
PATTERN_TXN_2266,AML_PATTERN_0265,TXN_03805113,2
PATTERN_TXN_2267,AML_PATTERN_0265,TXN_03805115,3
PATTERN_TXN_2268,AML_PATTERN_0265,TXN_03805117,4
PATTERN_TXN_2269,AML_PATTERN_0265,TXN_03805118,5
PATTERN_TXN_2270,AML_PATTERN_0265,TXN_03805120,6
PATTERN_TXN_2271,AML_PATTERN_0265,TXN_03805122,7
PATTERN_TXN_2272,AML_PATTERN_0265,TXN_03805123,8
PATTERN_TXN_2273,AML_PATTERN_0265,TXN_03805125,9
PATTERN_TXN_2274,AML_PATTERN_0265,TXN_03805127,10
PATTERN_TXN_2275,AML_PATTERN_0265,TXN_03805129,11
PATTERN_TXN_2276,AML_PATTERN_0265,TXN_03805130,12
PATTERN_TXN_2277,AML_PATTERN_0265,TXN_03805132,13
PATTERN_TXN_2278,AML_PATTERN_0266,TXN_03805152,1
PATTERN_TXN_2279,AML_PATTERN_0266,TXN_03805154,2
PATTERN_TXN_2280,AML_PATTERN_0266,TXN_03805156,3
PATTERN_TXN_2281,AML_PATTERN_0266,TXN_03805158,4
PATTERN_TXN_2282,AML_PATTERN_0266,TXN_03805160,5
PATTERN_TXN_2283,AML_PATTERN_0266,TXN_03805162,6
PATTERN_TXN_2284,AML_PATTERN_0266,TXN_03805164,7
PATTERN_TXN_2285,AML_PATTERN_0266,TXN_03805165,8
PATTERN_TXN_2286,AML_PATTERN_0266,TXN_03805167,9
PATTERN_TXN_2287,AML_PATTERN_0266,TXN_03805169,10
PATTERN_TXN_2288,AML_PATTERN_0266,TXN_03805170,11
PATTERN_TXN_2289,AML_PATTERN_0266,TXN_03805172,12
PATTERN_TXN_2290,AML_PATTERN_0266,TXN_03805173,13
PATTERN_TXN_2291,AML_PATTERN_0266,TXN_03805175,14
PATTERN_TXN_2292,AML_PATTERN_0266,TXN_03805177,15
PATTERN_TXN_2293,AML_PATTERN_0266,TXN_03805179,16
PATTERN_TXN_2294,AML_PATTERN_0267,TXN_03838862,1
PATTERN_TXN_2295,AML_PATTERN_0268,TXN_03857991,1
PATTERN_TXN_2296,AML_PATTERN_0269,TXN_03863624,1
PATTERN_TXN_2297,AML_PATTERN_0269,TXN_03863625,2
PATTERN_TXN_2298,AML_PATTERN_0269,TXN_03863626,3
PATTERN_TXN_2299,AML_PATTERN_0269,TXN_03863627,4
PATTERN_TXN_2300,AML_PATTERN_0269,TXN_03863628,5
PATTERN_TXN_2301,AML_PATTERN_0269,TXN_03863630,6
PATTERN_TXN_2302,AML_PATTERN_0269,TXN_03863632,7
PATTERN_TXN_2303,AML_PATTERN_0269,TXN_03863634,8
PATTERN_TXN_2304,AML_PATTERN_0269,TXN_03863636,9
PATTERN_TXN_2305,AML_PATTERN_0269,TXN_03863639,10
PATTERN_TXN_2306,AML_PATTERN_0269,TXN_03863640,11
PATTERN_TXN_2307,AML_PATTERN_0269,TXN_03863641,12
PATTERN_TXN_2308,AML_PATTERN_0269,TXN_03863643,13
PATTERN_TXN_2309,AML_PATTERN_0269,TXN_03863645,14
PATTERN_TXN_2310,AML_PATTERN_0269,TXN_03863646,15
PATTERN_TXN_2311,AML_PATTERN_0269,TXN_03863648,16
PATTERN_TXN_2312,AML_PATTERN_0269,TXN_03863650,17
PATTERN_TXN_2313,AML_PATTERN_0269,TXN_03863652,18
PATTERN_TXN_2314,AML_PATTERN_0269,TXN_03863654,19
PATTERN_TXN_2315,AML_PATTERN_0269,TXN_03863657,20
PATTERN_TXN_2316,AML_PATTERN_0269,TXN_03863659,21
PATTERN_TXN_2317,AML_PATTERN_0269,TXN_03863661,22
PATTERN_TXN_2318,AML_PATTERN_0269,TXN_03863663,23
PATTERN_TXN_2319,AML_PATTERN_0269,TXN_03863665,24
PATTERN_TXN_2320,AML_PATTERN_0269,TXN_03863666,25
PATTERN_TXN_2321,AML_PATTERN_0269,TXN_03863667,26
PATTERN_TXN_2322,AML_PATTERN_0270,TXN_03902213,1
PATTERN_TXN_2323,AML_PATTERN_0270,TXN_03902215,2
PATTERN_TXN_2324,AML_PATTERN_0270,TXN_03902217,3
PATTERN_TXN_2325,AML_PATTERN_0270,TXN_03902218,4
PATTERN_TXN_2326,AML_PATTERN_0270,TXN_03902220,5
PATTERN_TXN_2327,AML_PATTERN_0270,TXN_03902222,6
PATTERN_TXN_2328,AML_PATTERN_0270,TXN_03902224,7
PATTERN_TXN_2329,AML_PATTERN_0270,TXN_03902226,8
PATTERN_TXN_2330,AML_PATTERN_0270,TXN_03902228,9
PATTERN_TXN_2331,AML_PATTERN_0270,TXN_03902229,10
PATTERN_TXN_2332,AML_PATTERN_0270,TXN_03902230,11
PATTERN_TXN_2333,AML_PATTERN_0270,TXN_03902232,12
PATTERN_TXN_2334,AML_PATTERN_0270,TXN_03902233,13
PATTERN_TXN_2335,AML_PATTERN_0271,TXN_03906784,1
PATTERN_TXN_2336,AML_PATTERN_0271,TXN_03906786,2
PATTERN_TXN_2337,AML_PATTERN_0271,TXN_03906788,3
PATTERN_TXN_2338,AML_PATTERN_0271,TXN_03906790,4
PATTERN_TXN_2339,AML_PATTERN_0271,TXN_03906791,5
PATTERN_TXN_2340,AML_PATTERN_0271,TXN_03906792,6
PATTERN_TXN_2341,AML_PATTERN_0271,TXN_03906794,7
PATTERN_TXN_2342,AML_PATTERN_0271,TXN_03906796,8
PATTERN_TXN_2343,AML_PATTERN_0271,TXN_03906797,9
PATTERN_TXN_2344,AML_PATTERN_0271,TXN_03906799,10
PATTERN_TXN_2345,AML_PATTERN_0271,TXN_03906801,11
PATTERN_TXN_2346,AML_PATTERN_0271,TXN_03906803,12
PATTERN_TXN_2347,AML_PATTERN_0271,TXN_03906804,13
PATTERN_TXN_2348,AML_PATTERN_0271,TXN_03906805,14
PATTERN_TXN_2349,AML_PATTERN_0271,TXN_03906806,15
PATTERN_TXN_2350,AML_PATTERN_0271,TXN_03906807,16
PATTERN_TXN_2351,AML_PATTERN_0271,TXN_03906808,17
PATTERN_TXN_2352,AML_PATTERN_0271,TXN_03906809,18
PATTERN_TXN_2353,AML_PATTERN_0271,TXN_03906811,19
PATTERN_TXN_2354,AML_PATTERN_0271,TXN_03906813,20
PATTERN_TXN_2355,AML_PATTERN_0271,TXN_03906815,21
PATTERN_TXN_2356,AML_PATTERN_0271,TXN_03906817,22
PATTERN_TXN_2357,AML_PATTERN_0272,TXN_03951307,1
PATTERN_TXN_2358,AML_PATTERN_0272,TXN_03951309,2
PATTERN_TXN_2359,AML_PATTERN_0272,TXN_03951311,3
PATTERN_TXN_2360,AML_PATTERN_0272,TXN_03951313,4
PATTERN_TXN_2361,AML_PATTERN_0272,TXN_03951315,5
PATTERN_TXN_2362,AML_PATTERN_0272,TXN_03951317,6
PATTERN_TXN_2363,AML_PATTERN_0272,TXN_03951318,7
PATTERN_TXN_2364,AML_PATTERN_0272,TXN_03951320,8
PATTERN_TXN_2365,AML_PATTERN_0272,TXN_03951322,9
PATTERN_TXN_2366,AML_PATTERN_0272,TXN_03951324,10
PATTERN_TXN_2367,AML_PATTERN_0272,TXN_03951326,11
PATTERN_TXN_2368,AML_PATTERN_0272,TXN_03951328,12
PATTERN_TXN_2369,AML_PATTERN_0273,TXN_03961335,1
PATTERN_TXN_2370,AML_PATTERN_0273,TXN_03961337,2
PATTERN_TXN_2371,AML_PATTERN_0273,TXN_03961338,3
PATTERN_TXN_2372,AML_PATTERN_0273,TXN_03961340,4
PATTERN_TXN_2373,AML_PATTERN_0273,TXN_03961341,5
PATTERN_TXN_2374,AML_PATTERN_0273,TXN_03961342,6
PATTERN_TXN_2375,AML_PATTERN_0273,TXN_03961344,7
PATTERN_TXN_2376,AML_PATTERN_0273,TXN_03961346,8
PATTERN_TXN_2377,AML_PATTERN_0273,TXN_03961348,9
PATTERN_TXN_2378,AML_PATTERN_0273,TXN_03961350,10
PATTERN_TXN_2379,AML_PATTERN_0273,TXN_03961352,11
PATTERN_TXN_2380,AML_PATTERN_0273,TXN_03961354,12
PATTERN_TXN_2381,AML_PATTERN_0273,TXN_03961355,13
PATTERN_TXN_2382,AML_PATTERN_0273,TXN_03961357,14
PATTERN_TXN_2383,AML_PATTERN_0274,TXN_03970853,1
PATTERN_TXN_2384,AML_PATTERN_0274,TXN_03970855,2
PATTERN_TXN_2385,AML_PATTERN_0274,TXN_03970857,3
PATTERN_TXN_2386,AML_PATTERN_0274,TXN_03970859,4
PATTERN_TXN_2387,AML_PATTERN_0274,TXN_03970860,5
